SIGLA_PARTIDO,ANO_ELEICAO,UF,CODIGO_CARGO,QTDE_CANDIDATOS,QTDE_VOTOS,QTDE_ELEITOS
PT do B,2006,SE,7,15,90148,1.0
PT do B,2006,SP,7,23,18290,
PT do B,2006,TO,7,5,167,
PTB,2006,AC,7,6,2757,
PTB,2006,AL,7,26,64074,2.0
PTB,2006,AM,7,4,68623,1.0
PTB,2006,AP,7,7,9785,1.0
PTB,2006,BA,7,22,58452,
PTB,2006,CE,7,24,38529,
PTB,2006,ES,7,12,166431,4.0
PTB,2006,GO,7,31,249405,4.0
PTB,2006,MA,7,11,57286,
PTB,2006,MG,7,34,345336,3.0
PTB,2006,MS,7,8,41887,1.0
PTB,2006,MT,7,14,27446,1.0
PTB,2006,PA,7,48,292650,4.0
PTB,2006,PB,7,6,41699,
PTB,2006,PE,7,22,317872,6.0
PTB,2006,PI,7,15,129466,2.0
PTB,2006,PR,7,19,118749,1.0
PTB,2006,RJ,7,64,170697,1.0
PTB,2006,RN,7,1,1811,
PTB,2006,RO,7,15,45726,2.0
PTB,2006,RR,7,13,9749,
PTB,2006,RS,7,40,476303,4.0
PTB,2006,SC,7,9,57139,1.0
PTB,2006,SE,7,6,40781,
PTB,2006,SP,7,80,875951,4.0
PTB,2006,TO,7,9,17555,1.0
PTC,2006,AC,7,31,11032,
PTC,2006,AL,7,1,188,
PTC,2006,AM,7,2,1803,
PTC,2006,AP,7,1,206,
PTC,2006,BA,7,43,56307,
PTC,2006,CE,7,4,932,
PTC,2006,ES,7,13,34499,
PTC,2006,GO,7,24,26637,
PTC,2006,MA,7,41,60309,1.0
PTC,2006,MG,7,40,272837,2.0
PTC,2006,MS,7,5,8830,
PTC,2006,MT,7,2,231,
PTC,2006,PA,7,13,10660,
PTC,2006,PE,7,10,22423,
PTC,2006,PI,7,2,1287,
PTC,2006,PR,7,9,7735,
PTC,2006,RJ,7,24,60636,1.0
PTC,2006,RN,7,10,13238,
PTC,2006,RO,7,4,1244,
PTC,2006,RR,7,5,2942,
PTC,2006,RS,7,11,4305,
PTC,2006,SC,7,11,2247,
PTC,2006,SE,7,5,821,
PTC,2006,SP,7,21,20467,
PTC,2006,TO,7,5,1474,
PTN,2006,AC,7,15,8162,1.0
PTN,2006,AL,7,9,1160,
PTN,2006,AM,7,22,16107,
PTN,2006,AP,7,5,5308,
PTN,2006,BA,7,11,57151,1.0
PTN,2006,CE,7,19,14121,
PTN,2006,ES,7,16,15900,
PTN,2006,GO,7,6,10874,
PTN,2006,MA,7,4,1843,
PTN,2006,MG,7,16,40266,
PTN,2006,MS,7,4,1857,
PTN,2006,PA,7,4,13421,
PTN,2006,PB,7,2,32,
PTN,2006,PR,7,10,31023,
PTN,2006,RJ,7,25,34098,
PTN,2006,RO,7,25,60532,2.0
PTN,2006,RR,7,17,11841,2.0
PTN,2006,SE,7,4,1302,
PTN,2006,SP,7,19,43279,
PTN,2006,TO,7,8,486,
PV,2006,AC,7,6,3556,
PV,2006,AL,7,9,1841,
PV,2006,AM,7,36,80753,1.0
PV,2006,AP,7,16,13252,1.0
PV,2006,BA,7,9,39394,
PV,2006,CE,7,29,84245,1.0
PV,2006,ES,7,7,8330,
PV,2006,GO,7,9,10437,
PV,2006,MA,7,15,122100,2.0
PV,2006,MG,7,75,819553,6.0
PV,2006,MS,7,8,3980,
PV,2006,MT,7,12,9243,
PV,2006,PA,7,27,107090,1.0
PV,2006,PB,7,1,5992,
PV,2006,PE,7,13,71903,1.0
PV,2006,PI,7,16,57688,
PV,2006,PR,7,57,147266,1.0
PV,2006,RJ,7,30,97084,1.0
PV,2006,RN,7,13,142897,2.0
PV,2006,RO,7,33,39378,1.0
PV,2006,RR,7,26,11814,1.0
PV,2006,RS,7,26,24885,
PV,2006,SC,7,6,12832,
PV,2006,SE,7,8,31766,1.0
PV,2006,SP,7,131,1255709,7.0
PV,2006,TO,7,15,14271,1.0
PAN,2002,AL,7,6,1957,
PAN,2002,AM,7,35,22526,
PAN,2002,AP,7,2,832,
PAN,2002,BA,7,22,12200,
PAN,2002,CE,7,10,6989,
PAN,2002,ES,7,17,21295,
PAN,2002,GO,7,14,8239,
PAN,2002,MA,7,25,31113,
PAN,2002,MG,7,5,3138,
PAN,2002,MT,7,6,1257,
PAN,2002,PB,7,10,4107,
PAN,2002,PE,7,65,61945,
PAN,2002,PI,7,1,119,
PAN,2002,PR,7,2,2494,
PAN,2002,RJ,7,13,6283,
PAN,2002,RN,7,28,37006,
PAN,2002,RO,7,3,504,
PAN,2002,RR,7,35,7027,1.0
PAN,2002,RS,7,7,2652,
PAN,2002,SC,7,3,472,
PAN,2002,SE,7,11,3539,
PAN,2002,SP,7,12,7111,
PAN,2002,TO,7,1,53,
PC do B,2002,AC,7,2,7551,2.0
PC do B,2002,AL,7,2,2251,
PC do B,2002,AM,7,6,34647,1.0
PC do B,2002,AP,7,1,3492,1.0
PC do B,2002,BA,7,14,194529,3.0
PC do B,2002,CE,7,27,105196,1.0
PC do B,2002,ES,7,1,9496,
PC do B,2002,GO,7,11,29979,1.0
PC do B,2002,MA,7,3,9132,
PC do B,2002,MG,7,6,70381,1.0
